customer_id,notification_type,title,message,channel,sent_time,delivery_status,read_status,priority,reference_id,read_at,retry_count,expires_at
53,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2026-07-18 07:02:02,Pending,Unread,Low,,,2,2026-07-30 07:02:02
360,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,SMS,2026-07-18 06:52:55,Delivered,Read,Medium,908,2026-08-03 12:06:01,0,2026-09-03 06:52:55
724,Loan Update,EMI Reminder,There is an update regarding your loan application or repayment schedule.,App Notification,2026-02-04 07:22:57,Delivered,Unread,Low,4491,,0,2026-03-11 07:22:57
751,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2026-01-12 22:31:47,Delivered,Unread,Low,,,0,2026-01-19 22:31:47
795,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,App Notification,2025-10-03 09:13:01,Delivered,Read,Medium,833,2026-03-17 16:41:45,0,2025-12-07 09:13:01
120,Loan Update,Loan Application Update,There is an update regarding your loan application or repayment schedule.,App Notification,2026-02-04 02:33:40,Delivered,Read,Low,4154,2026-08-17 07:10:57,0,2026-04-23 02:33:40
620,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,SMS,2026-06-29 23:15:08,Delivered,Unread,Medium,22061,,0,2026-08-09 23:15:08
719,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,WhatsApp,2026-03-04 02:28:55,Delivered,Read,High,45231,2026-05-19 13:16:43,0,2026-05-13 02:28:55
612,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,E-mail,2025-09-18 13:58:29,Failed,Unread,Low,13980,,2,2025-11-10 13:58:29
180,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,App Notification,2025-09-18 20:10:31,Delivered,Unread,High,13921,,0,2025-09-25 20:10:31
830,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,App Notification,2025-09-22 22:42:10,Delivered,Unread,Medium,2117,,0,2025-10-25 22:42:10
46,OTP,One Time Password,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-06-26 05:51:03,Delivered,Read,High,47925,2026-07-13 10:55:22,0,2026-06-26 06:01:03
770,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,SMS,2026-05-22 07:30:02,Delivered,Read,Critical,23420,2026-05-26 08:34:17,0,2026-05-29 07:30:02
826,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,SMS,2026-07-18 07:58:51,Delivered,Read,Medium,15596,2026-07-28 20:27:46,0,2026-07-18 08:08:51
112,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2025-10-21 07:44:19,Delivered,Read,Medium,14014,2026-05-06 10:38:06,0,2026-01-13 07:44:19
608,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2025-08-21 16:27:36,Delivered,Read,Medium,,2026-08-05 09:40:00,0,2025-09-06 16:27:36
378,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,SMS,2026-03-17 12:50:17,Delivered,Read,Low,44412,2026-04-30 07:10:11,0,2026-05-30 12:50:17
16,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,SMS,2026-02-12 04:59:33,Delivered,Unread,Medium,696,,0,2026-04-21 04:59:33
488,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,App Notification,2025-10-29 12:57:18,Delivered,Read,High,,2026-04-18 23:21:54,0,2025-11-24 12:57:18
611,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,SMS,2026-01-28 14:31:09,Delivered,Read,Medium,43258,2026-06-13 22:34:36,0,2026-03-16 14:31:09
86,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,E-mail,2026-04-19 06:43:16,Delivered,Read,High,16759,2026-07-22 02:12:12,0,2026-04-26 06:43:16
62,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2026-07-20 02:22:19,Delivered,Read,High,,2026-07-30 13:50:59,0,2026-08-01 02:22:19
743,Loan Update,Loan Update,There is an update regarding your loan application or repayment schedule.,SMS,2026-08-18 02:05:39,Delivered,Read,Medium,3252,2026-08-18 08:12:48,0,2026-11-13 02:05:39
4,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,E-mail,2026-04-29 14:26:27,Delivered,Read,High,30688,2026-07-20 01:21:31,0,2026-05-29 14:26:27
641,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,E-mail,2026-07-06 05:34:25,Delivered,Unread,High,1183,,0,2026-08-26 05:34:25
557,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,App Notification,2026-01-13 08:13:31,Failed,Unread,Low,,,1,2026-02-10 08:13:31
89,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,SMS,2025-10-16 13:09:24,Pending,Unread,High,873,,2,2026-01-08 13:09:24
44,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2026-06-29 06:47:09,Delivered,Read,Low,47204,2026-08-01 22:19:30,0,2026-08-20 06:47:09
860,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-02-22 19:29:52,Delivered,Unread,Medium,29807,,0,2026-02-22 19:39:52
433,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2026-03-31 02:53:41,Failed,Unread,Medium,,,1,2026-04-14 02:53:41
462,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,SMS,2026-03-14 18:19:30,Delivered,Unread,Low,13020,,0,2026-04-13 18:19:30
896,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,SMS,2025-12-07 05:36:03,Delivered,Unread,Medium,22358,,0,2026-01-23 05:36:03
812,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,WhatsApp,2025-10-20 10:35:37,Delivered,Unread,Medium,46145,,0,2026-01-13 10:35:37
387,OTP,One Time Password,Your one-time password is required to complete the requested banking activity.,SMS,2026-03-31 13:03:06,Failed,Unread,Medium,47251,,3,2026-03-31 13:13:06
203,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,WhatsApp,2026-08-06 17:36:22,Delivered,Read,High,14162,2026-08-13 22:58:46,0,2026-10-10 17:36:22
404,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,E-mail,2025-11-23 21:16:58,Delivered,Read,Medium,33589,2026-07-31 08:09:39,0,2026-01-29 21:16:58
547,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,SMS,2025-12-28 21:27:21,Delivered,Read,Medium,1076,2026-03-28 06:43:58,0,2026-03-28 21:27:21
923,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,App Notification,2026-03-09 13:12:38,Delivered,Unread,High,24132,,0,2026-03-16 13:12:38
316,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,App Notification,2025-12-13 13:06:41,Failed,Unread,Low,27298,,2,2026-01-20 13:06:41
123,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,WhatsApp,2026-03-03 10:18:31,Delivered,Read,Medium,24956,2026-03-14 01:35:21,0,2026-05-23 10:18:31
614,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2025-12-18 21:33:33,Delivered,Unread,High,,,0,2026-01-07 21:33:33
723,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,WhatsApp,2026-05-08 11:31:03,Delivered,Read,High,27115,2026-06-29 11:56:44,0,2026-06-11 11:31:03
473,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,E-mail,2025-12-06 08:35:17,Delivered,Read,Medium,17698,2026-08-10 16:42:07,0,2026-02-16 08:35:17
205,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,WhatsApp,2026-03-09 07:50:36,Delivered,Read,High,37138,2026-06-24 23:22:48,0,2026-04-29 07:50:36
227,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2026-03-02 10:43:32,Delivered,Unread,Medium,23866,,0,2026-05-18 10:43:32
139,OTP,One Time Password,Your one-time password is required to complete the requested banking activity.,SMS,2025-11-20 21:41:53,Pending,Read,Medium,26554,2025-12-13 23:37:34,1,2025-11-20 21:51:53
93,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,SMS,2026-08-11 00:48:25,Delivered,Unread,Medium,18878,,0,2026-10-21 00:48:25
796,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,E-mail,2026-04-10 09:42:27,Delivered,Read,Medium,15844,2026-05-18 20:39:38,0,2026-04-17 09:42:27
759,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,SMS,2026-07-23 23:00:30,Delivered,Read,High,8748,2026-08-08 16:36:42,0,2026-10-05 23:00:30
215,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,E-mail,2025-10-05 05:21:01,Delivered,Read,Critical,24838,2025-11-15 07:30:56,0,2025-10-12 05:21:01
322,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,App Notification,2026-05-24 21:14:56,Pending,Read,Low,1042,2026-06-19 03:03:12,2,2026-08-02 21:14:56
583,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,App Notification,2025-09-16 23:58:04,Failed,Unread,Medium,9806,,2,2025-11-06 23:58:04
829,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2026-06-23 15:22:58,Delivered,Read,Low,,2026-08-05 18:52:38,0,2026-07-04 15:22:58
751,Loan Update,Loan Application Update,There is an update regarding your loan application or repayment schedule.,App Notification,2025-12-29 22:53:19,Delivered,Read,High,4185,2026-05-18 00:52:08,0,2026-03-11 22:53:19
200,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,WhatsApp,2026-01-24 15:41:33,Delivered,Read,Critical,21813,2026-03-30 00:51:59,0,2026-01-31 15:41:33
612,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,App Notification,2025-10-21 11:00:28,Delivered,Read,Low,228,2026-04-28 07:57:40,0,2025-12-19 11:00:28
836,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2025-08-28 13:19:55,Delivered,Unread,Low,32862,,0,2025-11-22 13:19:55
939,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,E-mail,2026-07-03 21:43:36,Delivered,Unread,High,349,,0,2026-08-03 21:43:36
914,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,WhatsApp,2026-03-01 12:18:25,Pending,Read,Medium,6343,2026-07-23 04:00:30,0,2026-04-20 12:18:25
507,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,E-mail,2026-06-12 16:44:47,Delivered,Unread,Medium,19934,,0,2026-09-06 16:44:47
546,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,WhatsApp,2026-04-29 14:48:15,Delivered,Read,Low,21587,2026-07-04 15:55:16,0,2026-06-26 14:48:15
519,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,SMS,2026-05-17 21:54:17,Delivered,Read,Medium,26508,2026-06-26 09:43:36,0,2026-08-12 21:54:17
75,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,WhatsApp,2026-03-07 08:40:48,Delivered,Unread,Medium,4730,,0,2026-05-05 08:40:48
156,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,WhatsApp,2025-08-28 13:51:05,Pending,Unread,High,11410,,2,2025-09-04 13:51:05
363,Loan Update,EMI Reminder,There is an update regarding your loan application or repayment schedule.,WhatsApp,2026-01-22 19:08:45,Delivered,Read,Medium,4641,2026-07-21 01:29:24,0,2026-03-30 19:08:45
116,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2025-11-10 18:31:20,Delivered,Read,High,16725,2026-04-23 17:20:04,0,2025-12-13 18:31:20
617,OTP,One Time Password,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-07-09 18:37:43,Delivered,Read,Medium,23119,2026-08-15 21:08:23,0,2026-07-09 18:47:43
160,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,SMS,2026-04-19 02:22:32,Delivered,Read,High,7069,2026-08-08 10:37:58,0,2026-04-26 02:22:32
173,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,SMS,2026-05-30 08:03:36,Delivered,Read,High,1462,2026-07-30 11:43:05,0,2026-07-12 08:03:36
956,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,E-mail,2026-03-27 20:14:35,Delivered,Read,Medium,42623,2026-06-25 15:02:26,0,2026-05-15 20:14:35
568,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,E-mail,2026-07-12 16:49:11,Delivered,Read,Medium,24666,2026-07-25 08:24:16,0,2026-08-30 16:49:11
631,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,WhatsApp,2025-12-27 02:12:27,Delivered,Read,High,37945,2026-03-26 03:13:00,0,2026-03-20 02:12:27
239,Loan Update,Loan Application Update,There is an update regarding your loan application or repayment schedule.,E-mail,2026-04-23 17:02:43,Failed,Unread,Medium,2199,,2,2026-06-14 17:02:43
388,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2026-05-04 13:20:23,Delivered,Unread,Medium,,,0,2026-06-02 13:20:23
351,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,App Notification,2026-05-24 13:52:01,Delivered,Read,Medium,15149,2026-07-18 11:28:01,0,2026-05-24 14:02:01
983,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,SMS,2025-11-28 08:01:30,Pending,Read,Medium,32138,2026-06-06 10:25:01,0,2026-02-14 08:01:30
785,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2025-12-19 23:57:38,Delivered,Read,Medium,703,2026-01-29 11:56:40,0,2026-02-08 23:57:38
220,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,App Notification,2025-08-22 00:25:31,Delivered,Read,Medium,20973,2025-08-30 11:29:41,0,2025-11-20 00:25:31
157,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,E-mail,2026-01-28 00:40:45,Delivered,Read,Medium,1970,2026-05-29 05:25:09,0,2026-03-19 00:40:45
